doc_id,source,target,p_edge
doc_0659,career_stress,depression,0.000000
doc_0659,career_stress,emotional_dysregulation,0.000003
doc_0659,career_stress,exercise_routine,0.000000
doc_0659,career_stress,financial_stress,0.000000
doc_0659,career_stress,mental_rumination,0.000000
doc_0659,career_stress,stress,0.999407
doc_0659,depression,adverse_childhood_experiences,0.000000
doc_0659,depression,career_stress,0.000000
doc_0659,depression,emotional_dysregulation,0.000000
doc_0659,depression,exercise_routine,0.000000
doc_0659,depression,financial_stress,0.000000
doc_0659,depression,mental_rumination,0.000000
doc_0659,depression,stress,0.000000
doc_0659,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0659,emotional_dysregulation,career_stress,0.000000
doc_0659,emotional_dysregulation,depression,0.000000
doc_0659,emotional_dysregulation,exercise_routine,0.000000
doc_0659,emotional_dysregulation,financial_stress,0.000000
doc_0659,emotional_dysregulation,mental_rumination,0.999985
doc_0659,emotional_dysregulation,stress,0.000000
doc_0659,exercise_routine,adverse_childhood_experiences,0.000000
doc_0659,exercise_routine,career_stress,0.000000
doc_0659,exercise_routine,depression,0.000000
doc_0659,exercise_routine,emotional_dysregulation,0.000000
doc_0659,exercise_routine,financial_stress,0.000000
doc_0659,exercise_routine,mental_rumination,0.000000
doc_0659,exercise_routine,stress,0.000000
doc_0659,financial_stress,adverse_childhood_experiences,0.000000
doc_0659,financial_stress,career_stress,0.000000
doc_0659,financial_stress,depression,0.000000
doc_0659,financial_stress,emotional_dysregulation,0.000006
doc_0659,financial_stress,exercise_routine,0.000000
doc_0659,financial_stress,mental_rumination,0.000000
doc_0659,financial_stress,stress,0.999215
doc_0659,mental_rumination,adverse_childhood_experiences,0.000000
doc_0659,mental_rumination,career_stress,0.000000
doc_0659,mental_rumination,depression,0.999982
doc_0659,mental_rumination,emotional_dysregulation,0.000000
doc_0659,mental_rumination,exercise_routine,0.000000
doc_0659,mental_rumination,financial_stress,0.000000
doc_0659,mental_rumination,stress,0.000000
doc_0659,stress,adverse_childhood_experiences,0.000000
doc_0659,stress,career_stress,0.000000
doc_0659,stress,depression,0.000000
doc_0659,stress,emotional_dysregulation,0.999992
doc_0659,stress,exercise_routine,0.000000
doc_0659,stress,financial_stress,0.000000
doc_0659,stress,mental_rumination,0.000000
doc_0660,adverse_childhood_experiences,career_progress,0.000000
doc_0660,adverse_childhood_experiences,depression,0.513407
doc_0660,adverse_childhood_experiences,financial_stress,0.000000
doc_0660,adverse_childhood_experiences,life_stress,0.917065
doc_0660,adverse_childhood_experiences,mental_rumination,0.000000
doc_0660,adverse_childhood_experiences,relationship_stress,0.000002
doc_0660,adverse_childhood_experiences,travel,0.000000
doc_0660,career_progress,adverse_childhood_experiences,0.000000
doc_0660,career_progress,depression,0.000000
doc_0660,career_progress,financial_stress,0.000000
doc_0660,career_progress,life_stress,0.000000
doc_0660,career_progress,mental_rumination,0.000000
doc_0660,career_progress,relationship_stress,0.000000
doc_0660,career_progress,travel,0.000000
doc_0660,depression,adverse_childhood_experiences,0.000000
doc_0660,depression,career_progress,0.000000
doc_0660,depression,financial_stress,0.000000
doc_0660,depression,life_stress,0.000000
doc_0660,depression,mental_rumination,0.000000
doc_0660,depression,relationship_stress,0.000000
doc_0660,depression,travel,0.000000
doc_0660,financial_stress,adverse_childhood_experiences,0.000000
doc_0660,financial_stress,career_progress,0.000000
doc_0660,financial_stress,depression,0.000000
doc_0660,financial_stress,life_stress,0.229066
doc_0660,financial_stress,mental_rumination,0.000000
doc_0660,financial_stress,relationship_stress,0.000000
doc_0660,financial_stress,travel,0.000000
doc_0660,life_stress,adverse_childhood_experiences,0.000000
doc_0660,life_stress,career_progress,0.000000
doc_0660,life_stress,depression,0.125972
doc_0660,life_stress,financial_stress,0.000000
doc_0660,life_stress,mental_rumination,0.000000
doc_0660,life_stress,relationship_stress,0.000000
doc_0660,life_stress,travel,0.000000
doc_0660,mental_rumination,adverse_childhood_experiences,0.000000
doc_0660,mental_rumination,career_progress,0.000000
doc_0660,mental_rumination,depression,0.999993
doc_0660,mental_rumination,financial_stress,0.000000
doc_0660,mental_rumination,life_stress,0.000000
doc_0660,mental_rumination,relationship_stress,0.000000
doc_0660,mental_rumination,travel,0.000000
doc_0660,relationship_stress,adverse_childhood_experiences,0.000000
doc_0660,relationship_stress,career_progress,0.000000
doc_0660,relationship_stress,depression,0.000053
doc_0660,relationship_stress,financial_stress,0.000000
doc_0660,relationship_stress,life_stress,0.233873
doc_0660,relationship_stress,mental_rumination,0.000000
doc_0660,relationship_stress,travel,0.000000
doc_0660,travel,adverse_childhood_experiences,0.000000
doc_0660,travel,career_progress,0.000000
doc_0660,travel,depression,0.000000
doc_0660,travel,financial_stress,0.000000
doc_0660,travel,life_stress,0.000000
doc_0660,travel,mental_rumination,0.000000
doc_0660,travel,relationship_stress,0.000000
doc_0661,adverse_childhood_experiences,career_progress,0.000000
doc_0661,adverse_childhood_experiences,daily_routine,0.000000
doc_0661,adverse_childhood_experiences,depression,0.000000
doc_0661,adverse_childhood_experiences,eating_habits,0.000000
doc_0661,adverse_childhood_experiences,emotional_exhaustion,0.000000
doc_0661,adverse_childhood_experiences,emotional_instability,0.999949
doc_0661,adverse_childhood_experiences,mental_rumination,0.000000
doc_0661,career_progress,adverse_childhood_experiences,0.000000
doc_0661,career_progress,daily_routine,0.000000
doc_0661,career_progress,depression,0.000000
doc_0661,career_progress,eating_habits,0.000000
doc_0661,career_progress,emotional_exhaustion,0.000000
doc_0661,career_progress,emotional_instability,0.000000
doc_0661,career_progress,mental_rumination,0.000000
doc_0661,daily_routine,adverse_childhood_experiences,0.000000
doc_0661,daily_routine,career_progress,0.000000
doc_0661,daily_routine,depression,0.000000
doc_0661,daily_routine,eating_habits,0.000000
doc_0661,daily_routine,emotional_exhaustion,0.000000
doc_0661,daily_routine,emotional_instability,0.000000
doc_0661,daily_routine,mental_rumination,0.000000
doc_0661,depression,adverse_childhood_experiences,0.000000
doc_0661,depression,career_progress,0.000000
doc_0661,depression,daily_routine,0.000000
doc_0661,depression,eating_habits,0.000000
doc_0661,depression,emotional_exhaustion,0.000000
doc_0661,depression,emotional_instability,0.000000
doc_0661,depression,mental_rumination,0.000000
doc_0661,eating_habits,adverse_childhood_experiences,0.000000
doc_0661,eating_habits,career_progress,0.000000
doc_0661,eating_habits,daily_routine,0.000000
doc_0661,eating_habits,depression,0.000000
doc_0661,eating_habits,emotional_exhaustion,0.000000
doc_0661,eating_habits,emotional_instability,0.000000
doc_0661,eating_habits,mental_rumination,0.000000
doc_0661,emotional_exhaustion,adverse_childhood_experiences,0.000000
doc_0661,emotional_exhaustion,career_progress,0.000000
doc_0661,emotional_exhaustion,daily_routine,0.000000
doc_0661,emotional_exhaustion,depression,0.000000
doc_0661,emotional_exhaustion,eating_habits,0.000000
doc_0661,emotional_exhaustion,emotional_instability,0.000000
doc_0661,emotional_exhaustion,mental_rumination,0.000000
doc_0661,emotional_instability,adverse_childhood_experiences,0.000000
doc_0661,emotional_instability,career_progress,0.000000
doc_0661,emotional_instability,daily_routine,0.000000
doc_0661,emotional_instability,depression,0.000000
doc_0661,emotional_instability,eating_habits,0.000000
doc_0661,emotional_instability,emotional_exhaustion,0.000003
doc_0661,emotional_instability,mental_rumination,0.999994
doc_0661,mental_rumination,adverse_childhood_experiences,0.000000
doc_0661,mental_rumination,career_progress,0.000000
doc_0661,mental_rumination,daily_routine,0.000000
doc_0661,mental_rumination,depression,0.999810
doc_0661,mental_rumination,eating_habits,0.000000
doc_0661,mental_rumination,emotional_exhaustion,0.999124
doc_0661,mental_rumination,emotional_instability,0.000000
doc_0662,emotional_exhaustion,geographic_location,0.000000
doc_0662,emotional_exhaustion,mental_rumination,0.000000
doc_0662,geographic_location,emotional_exhaustion,0.000000
doc_0662,geographic_location,mental_rumination,0.000000
doc_0662,mental_rumination,emotional_exhaustion,0.999763
doc_0662,mental_rumination,geographic_location,0.000000
doc_0663,eating_habits,engagement_in_hobbies,0.000000
doc_0663,eating_habits,social_isolation,0.000000
doc_0663,engagement_in_hobbies,eating_habits,0.000000
doc_0663,engagement_in_hobbies,social_isolation,0.000000
doc_0663,social_isolation,eating_habits,0.000000
doc_0663,social_isolation,engagement_in_hobbies,0.000000
doc_0664,adverse_childhood_experiences,anxiety,0.000534
doc_0664,adverse_childhood_experiences,career_stress,0.000000
doc_0664,adverse_childhood_experiences,chaos_at_home,0.000000
doc_0664,adverse_childhood_experiences,chronic_stress,0.005840
doc_0664,adverse_childhood_experiences,dietary_changes,0.000000
doc_0664,adverse_childhood_experiences,financial_stress,0.000000
doc_0664,adverse_childhood_experiences,high_alert_state,0.573911
doc_0664,adverse_childhood_experiences,life_stress,0.000502
doc_0664,adverse_childhood_experiences,perpetual_strain,0.351077
doc_0664,adverse_childhood_experiences,stress,0.023008
doc_0664,anxiety,adverse_childhood_experiences,0.000000
doc_0664,anxiety,career_stress,0.000000
doc_0664,anxiety,chaos_at_home,0.000000
doc_0664,anxiety,chronic_stress,0.000000
doc_0664,anxiety,dietary_changes,0.000000
doc_0664,anxiety,financial_stress,0.000000
doc_0664,anxiety,high_alert_state,0.000000
doc_0664,anxiety,life_stress,0.000000
doc_0664,anxiety,perpetual_strain,0.000000
doc_0664,anxiety,stress,0.000000
doc_0664,career_stress,adverse_childhood_experiences,0.000000
doc_0664,career_stress,anxiety,0.000000
doc_0664,career_stress,chaos_at_home,0.000000
doc_0664,career_stress,chronic_stress,0.424990
doc_0664,career_stress,dietary_changes,0.000000
doc_0664,career_stress,financial_stress,0.000000
doc_0664,career_stress,high_alert_state,0.000000
doc_0664,career_stress,life_stress,0.000000
doc_0664,career_stress,perpetual_strain,0.000178
doc_0664,career_stress,stress,0.483950
doc_0664,chaos_at_home,adverse_childhood_experiences,0.347412
doc_0664,chaos_at_home,anxiety,0.000002
doc_0664,chaos_at_home,career_stress,0.000000
doc_0664,chaos_at_home,chronic_stress,0.001974
doc_0664,chaos_at_home,dietary_changes,0.000000
doc_0664,chaos_at_home,financial_stress,0.000000
doc_0664,chaos_at_home,high_alert_state,0.000001
doc_0664,chaos_at_home,life_stress,0.000001
doc_0664,chaos_at_home,perpetual_strain,0.000001
doc_0664,chaos_at_home,stress,0.000001
doc_0664,chronic_stress,adverse_childhood_experiences,0.000000
doc_0664,chronic_stress,anxiety,0.000000
doc_0664,chronic_stress,career_stress,0.000000
doc_0664,chronic_stress,chaos_at_home,0.000000
doc_0664,chronic_stress,dietary_changes,0.000000
doc_0664,chronic_stress,financial_stress,0.000000
doc_0664,chronic_stress,high_alert_state,0.000035
doc_0664,chronic_stress,life_stress,0.000000
doc_0664,chronic_stress,perpetual_strain,0.000099
doc_0664,chronic_stress,stress,0.000000
doc_0664,dietary_changes,adverse_childhood_experiences,0.000000
doc_0664,dietary_changes,anxiety,0.000000
doc_0664,dietary_changes,career_stress,0.000000
doc_0664,dietary_changes,chaos_at_home,0.000000
doc_0664,dietary_changes,chronic_stress,0.000000
doc_0664,dietary_changes,financial_stress,0.000000
doc_0664,dietary_changes,high_alert_state,0.000000
doc_0664,dietary_changes,life_stress,0.000000
doc_0664,dietary_changes,perpetual_strain,0.000000
doc_0664,dietary_changes,stress,0.000000
doc_0664,financial_stress,adverse_childhood_experiences,0.000000
doc_0664,financial_stress,anxiety,0.000000
doc_0664,financial_stress,career_stress,0.000000
doc_0664,financial_stress,chaos_at_home,0.000000
doc_0664,financial_stress,chronic_stress,0.011525
doc_0664,financial_stress,dietary_changes,0.000000
doc_0664,financial_stress,high_alert_state,0.000000
doc_0664,financial_stress,life_stress,0.000000
doc_0664,financial_stress,perpetual_strain,0.000284
doc_0664,financial_stress,stress,0.482183
doc_0664,high_alert_state,adverse_childhood_experiences,0.000000
doc_0664,high_alert_state,anxiety,0.000000
doc_0664,high_alert_state,career_stress,0.000000
doc_0664,high_alert_state,chaos_at_home,0.000000
doc_0664,high_alert_state,chronic_stress,0.000000
doc_0664,high_alert_state,dietary_changes,0.000000
doc_0664,high_alert_state,financial_stress,0.000000
doc_0664,high_alert_state,life_stress,0.000000
doc_0664,high_alert_state,perpetual_strain,0.408496
doc_0664,high_alert_state,stress,0.000000
doc_0664,life_stress,adverse_childhood_experiences,0.000000
doc_0664,life_stress,anxiety,0.000000
doc_0664,life_stress,career_stress,0.000000
doc_0664,life_stress,chaos_at_home,0.000000
doc_0664,life_stress,chronic_stress,0.000000
doc_0664,life_stress,dietary_changes,0.000000
doc_0664,life_stress,financial_stress,0.000000
doc_0664,life_stress,high_alert_state,0.000000
doc_0664,life_stress,perpetual_strain,0.000000
doc_0664,life_stress,stress,0.000000
doc_0664,perpetual_strain,adverse_childhood_experiences,0.000000
doc_0664,perpetual_strain,anxiety,0.000000
doc_0664,perpetual_strain,career_stress,0.000000
doc_0664,perpetual_strain,chaos_at_home,0.000000
doc_0664,perpetual_strain,chronic_stress,0.000000
doc_0664,perpetual_strain,dietary_changes,0.000000
doc_0664,perpetual_strain,financial_stress,0.000000
doc_0664,perpetual_strain,high_alert_state,0.000000
doc_0664,perpetual_strain,life_stress,0.000000
doc_0664,perpetual_strain,stress,0.000000
doc_0664,stress,adverse_childhood_experiences,0.000000
doc_0664,stress,anxiety,0.000000
doc_0664,stress,career_stress,0.000000
doc_0664,stress,chaos_at_home,0.000000
doc_0664,stress,chronic_stress,0.000000
doc_0664,stress,dietary_changes,0.000000
doc_0664,stress,financial_stress,0.000000
doc_0664,stress,high_alert_state,0.000064
doc_0664,stress,life_stress,0.000000
doc_0664,stress,perpetual_strain,0.000000
doc_0665,emotional_instability,energy_depletion,0.999915
doc_0665,emotional_instability,engagement_in_hobbies,0.000000
doc_0665,emotional_instability,external_demands,0.000000
doc_0665,energy_depletion,emotional_instability,0.000000
doc_0665,energy_depletion,engagement_in_hobbies,0.000000
doc_0665,energy_depletion,external_demands,0.000000
doc_0665,engagement_in_hobbies,emotional_instability,0.000000
doc_0665,engagement_in_hobbies,energy_depletion,0.000000
doc_0665,engagement_in_hobbies,external_demands,0.000000
doc_0665,external_demands,emotional_instability,0.999984
doc_0665,external_demands,energy_depletion,0.000000
doc_0665,external_demands,engagement_in_hobbies,0.000000
doc_0666,analytical_thinking,depression,0.000000
doc_0666,analytical_thinking,eating_habits,0.000000
doc_0666,analytical_thinking,mental_rumination,0.000000
doc_0666,depression,analytical_thinking,0.000000
doc_0666,depression,eating_habits,0.000000
doc_0666,depression,mental_rumination,0.000000
doc_0666,eating_habits,analytical_thinking,0.000000
doc_0666,eating_habits,depression,0.000000
doc_0666,eating_habits,mental_rumination,0.000000
doc_0666,mental_rumination,analytical_thinking,0.747466
doc_0666,mental_rumination,depression,0.999992
doc_0666,mental_rumination,eating_habits,0.000000
doc_0667,eating_habits,emotional_instability,0.000000
doc_0667,eating_habits,social_isolation,0.000000
doc_0667,emotional_instability,eating_habits,0.000000
doc_0667,emotional_instability,social_isolation,0.000000
doc_0667,social_isolation,eating_habits,0.000000
doc_0667,social_isolation,emotional_instability,0.000002
doc_0668,emotional_disconnection,social_isolation,0.000002
doc_0668,emotional_disconnection,stress,0.000000
doc_0668,social_isolation,emotional_disconnection,0.000000
doc_0668,social_isolation,stress,0.000000
doc_0668,stress,emotional_disconnection,0.000007
doc_0668,stress,social_isolation,0.996080
doc_0669,avoidance,mental_looping,0.000552
doc_0669,avoidance,social_isolation,0.496714
doc_0669,mental_looping,avoidance,0.000000
doc_0669,mental_looping,social_isolation,0.000000
doc_0669,social_isolation,avoidance,0.000000
doc_0669,social_isolation,mental_looping,0.989655
doc_0670,adverse_childhood_experiences,career_demands,0.000002
doc_0670,adverse_childhood_experiences,emotional_dysregulation,0.262536
doc_0670,adverse_childhood_experiences,exercise_routine,0.000000
doc_0670,adverse_childhood_experiences,financial_stress,0.000004
doc_0670,career_demands,adverse_childhood_experiences,0.000000
doc_0670,career_demands,emotional_dysregulation,0.007526
doc_0670,career_demands,exercise_routine,0.000000
doc_0670,career_demands,financial_stress,0.000000
doc_0670,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0670,emotional_dysregulation,career_demands,0.000000
doc_0670,emotional_dysregulation,exercise_routine,0.000000
doc_0670,emotional_dysregulation,financial_stress,0.000000
doc_0670,exercise_routine,adverse_childhood_experiences,0.000000
doc_0670,exercise_routine,career_demands,0.000000
doc_0670,exercise_routine,emotional_dysregulation,0.000000
doc_0670,exercise_routine,financial_stress,0.000000
doc_0670,financial_stress,adverse_childhood_experiences,0.000000
doc_0670,financial_stress,career_demands,0.000000
doc_0670,financial_stress,emotional_dysregulation,0.000611
doc_0670,financial_stress,exercise_routine,0.000000
doc_0671,adverse_childhood_experiences,eating_habits,0.000000
doc_0671,adverse_childhood_experiences,emotional_dysregulation,0.217099
doc_0671,adverse_childhood_experiences,social_isolation,0.000000
doc_0671,adverse_childhood_experiences,stress,0.249507
doc_0671,eating_habits,adverse_childhood_experiences,0.000000
doc_0671,eating_habits,emotional_dysregulation,0.000000
doc_0671,eating_habits,social_isolation,0.000000
doc_0671,eating_habits,stress,0.000000
doc_0671,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0671,emotional_dysregulation,eating_habits,0.000000
doc_0671,emotional_dysregulation,social_isolation,0.000000
doc_0671,emotional_dysregulation,stress,0.000000
doc_0671,social_isolation,adverse_childhood_experiences,0.000000
doc_0671,social_isolation,eating_habits,0.000000
doc_0671,social_isolation,emotional_dysregulation,0.000000
doc_0671,social_isolation,stress,0.000000
doc_0671,stress,adverse_childhood_experiences,0.000000
doc_0671,stress,eating_habits,0.000000
doc_0671,stress,emotional_dysregulation,0.999999
doc_0671,stress,social_isolation,0.000000
doc_0672,adverse_childhood_experiences,emotional_instability,0.999833
doc_0672,adverse_childhood_experiences,pottery_hobby,0.000000
doc_0672,emotional_instability,adverse_childhood_experiences,0.000000
doc_0672,emotional_instability,pottery_hobby,0.000000
doc_0672,pottery_hobby,adverse_childhood_experiences,0.000000
doc_0672,pottery_hobby,emotional_instability,0.000000
doc_0673,environmental_stress,relaxation_difficulty,0.259336
doc_0673,relaxation_difficulty,environmental_stress,0.000000
doc_0674,emotional_instability,social_isolation,0.000801
doc_0674,emotional_instability,stress,0.000000
doc_0674,social_isolation,emotional_instability,0.000000
doc_0674,social_isolation,stress,0.000000
doc_0674,stress,emotional_instability,0.715574
doc_0674,stress,social_isolation,0.000000
doc_0675,adverse_childhood_experiences,career_stress,0.247572
doc_0675,adverse_childhood_experiences,energy_depletion,0.000000
doc_0675,adverse_childhood_experiences,financial_stress,0.000000
doc_0675,adverse_childhood_experiences,social_isolation,0.000000
doc_0675,career_stress,adverse_childhood_experiences,0.000000
doc_0675,career_stress,energy_depletion,0.041664
doc_0675,career_stress,financial_stress,0.000000
doc_0675,career_stress,social_isolation,0.000001
doc_0675,energy_depletion,adverse_childhood_experiences,0.000000
doc_0675,energy_depletion,career_stress,0.000000
doc_0675,energy_depletion,financial_stress,0.000000
doc_0675,energy_depletion,social_isolation,0.999988
doc_0675,financial_stress,adverse_childhood_experiences,0.000000
doc_0675,financial_stress,career_stress,0.000000
doc_0675,financial_stress,energy_depletion,0.000015
doc_0675,financial_stress,social_isolation,0.000011
doc_0675,social_isolation,adverse_childhood_experiences,0.000000
doc_0675,social_isolation,career_stress,0.000000
doc_0675,social_isolation,energy_depletion,0.000000
doc_0675,social_isolation,financial_stress,0.000000
doc_0676,adverse_childhood_experiences,depression,0.000000
doc_0676,adverse_childhood_experiences,dietary_changes,0.000000
doc_0676,adverse_childhood_experiences,emotional_instability,0.999864
doc_0676,adverse_childhood_experiences,exhaustion,0.000000
doc_0676,adverse_childhood_experiences,hopelessness,0.000000
doc_0676,adverse_childhood_experiences,mental_rumination,0.000000
doc_0676,adverse_childhood_experiences,patterned_behavior,0.001913
doc_0676,adverse_childhood_experiences,self_criticism,0.000000
doc_0676,depression,adverse_childhood_experiences,0.000000
doc_0676,depression,dietary_changes,0.000000
doc_0676,depression,emotional_instability,0.000000
doc_0676,depression,exhaustion,0.000000
doc_0676,depression,hopelessness,0.000000
doc_0676,depression,mental_rumination,0.000000
doc_0676,depression,patterned_behavior,0.000000
doc_0676,depression,self_criticism,0.000000
doc_0676,dietary_changes,adverse_childhood_experiences,0.000000
doc_0676,dietary_changes,depression,0.000000
doc_0676,dietary_changes,emotional_instability,0.000000
doc_0676,dietary_changes,exhaustion,0.000000
doc_0676,dietary_changes,hopelessness,0.000000
doc_0676,dietary_changes,mental_rumination,0.000000
doc_0676,dietary_changes,patterned_behavior,0.000000
doc_0676,dietary_changes,self_criticism,0.000000
doc_0676,emotional_instability,adverse_childhood_experiences,0.000000
doc_0676,emotional_instability,depression,0.000000
doc_0676,emotional_instability,dietary_changes,0.000000
doc_0676,emotional_instability,exhaustion,0.000000
doc_0676,emotional_instability,hopelessness,0.000000
doc_0676,emotional_instability,mental_rumination,0.999993
doc_0676,emotional_instability,patterned_behavior,0.000012
doc_0676,emotional_instability,self_criticism,0.000001
doc_0676,exhaustion,adverse_childhood_experiences,0.000000
doc_0676,exhaustion,depression,0.000000
doc_0676,exhaustion,dietary_changes,0.000000
doc_0676,exhaustion,emotional_instability,0.000000
doc_0676,exhaustion,hopelessness,0.499901
doc_0676,exhaustion,mental_rumination,0.000000
doc_0676,exhaustion,patterned_behavior,0.000000
doc_0676,exhaustion,self_criticism,0.000000
doc_0676,hopelessness,adverse_childhood_experiences,0.000000
doc_0676,hopelessness,depression,0.000000
doc_0676,hopelessness,dietary_changes,0.000000
doc_0676,hopelessness,emotional_instability,0.000000
doc_0676,hopelessness,exhaustion,0.000000
doc_0676,hopelessness,mental_rumination,0.000000
doc_0676,hopelessness,patterned_behavior,0.000000
doc_0676,hopelessness,self_criticism,0.000000
doc_0676,mental_rumination,adverse_childhood_experiences,0.000000
doc_0676,mental_rumination,depression,0.000050
doc_0676,mental_rumination,dietary_changes,0.000000
doc_0676,mental_rumination,emotional_instability,0.000000
doc_0676,mental_rumination,exhaustion,0.999722
doc_0676,mental_rumination,hopelessness,0.988895
doc_0676,mental_rumination,patterned_behavior,0.000000
doc_0676,mental_rumination,self_criticism,0.990806
doc_0676,patterned_behavior,adverse_childhood_experiences,0.000000
doc_0676,patterned_behavior,depression,0.000000
doc_0676,patterned_behavior,dietary_changes,0.000000
doc_0676,patterned_behavior,emotional_instability,0.000000
doc_0676,patterned_behavior,exhaustion,0.000000
doc_0676,patterned_behavior,hopelessness,0.000001
doc_0676,patterned_behavior,mental_rumination,0.000042
doc_0676,patterned_behavior,self_criticism,0.000012
doc_0676,self_criticism,adverse_childhood_experiences,0.000000
doc_0676,self_criticism,depression,0.361877
doc_0676,self_criticism,dietary_changes,0.000000
doc_0676,self_criticism,emotional_instability,0.000000
doc_0676,self_criticism,exhaustion,0.000000
doc_0676,self_criticism,hopelessness,0.013741
doc_0676,self_criticism,mental_rumination,0.000008
doc_0676,self_criticism,patterned_behavior,0.000000
doc_0677,emotional_instability,engagement_in_hobbies,0.000000
doc_0677,emotional_instability,social_isolation,0.745719
doc_0677,engagement_in_hobbies,emotional_instability,0.000000
doc_0677,engagement_in_hobbies,social_isolation,0.000000
doc_0677,social_isolation,emotional_instability,0.000000
doc_0677,social_isolation,engagement_in_hobbies,0.000000
doc_0678,career_progress,emotional_instability,0.000000
doc_0678,emotional_instability,career_progress,0.000000
doc_0680,mental_rumination,social_isolation,0.000000
doc_0680,mental_rumination,stress,0.000000
doc_0680,social_isolation,mental_rumination,0.999720
doc_0680,social_isolation,stress,0.000000
doc_0680,stress,mental_rumination,0.000000
doc_0680,stress,social_isolation,0.999992
doc_0681,depression,social_isolation,0.545081
doc_0681,depression,stress,0.000000
doc_0681,social_isolation,depression,0.000000
doc_0681,social_isolation,stress,0.000000
doc_0681,stress,depression,0.000000
doc_0681,stress,social_isolation,0.999171
doc_0682,eating_habits,physical_health,0.000000
doc_0682,eating_habits,social_isolation,0.000000
doc_0682,physical_health,eating_habits,0.000000
doc_0682,physical_health,social_isolation,0.000000
doc_0682,social_isolation,eating_habits,0.000000
doc_0682,social_isolation,physical_health,0.000000
doc_0683,adverse_childhood_experiences,chronic_stress,0.993668
doc_0683,adverse_childhood_experiences,unhealthy_coping,0.000000
doc_0683,chronic_stress,adverse_childhood_experiences,0.000000
doc_0683,chronic_stress,unhealthy_coping,0.000000
doc_0683,unhealthy_coping,adverse_childhood_experiences,0.000000
doc_0683,unhealthy_coping,chronic_stress,0.000000
doc_0684,adverse_childhood_experiences,anger,0.000000
doc_0684,adverse_childhood_experiences,career_progress,0.000000
doc_0684,adverse_childhood_experiences,emotional_dysregulation,0.999729
doc_0684,adverse_childhood_experiences,exhaustion,0.000000
doc_0684,adverse_childhood_experiences,impulsivity,0.000000
doc_0684,adverse_childhood_experiences,sadness,0.000000
doc_0684,anger,adverse_childhood_experiences,0.000000
doc_0684,anger,career_progress,0.000000
doc_0684,anger,emotional_dysregulation,0.000000
doc_0684,anger,exhaustion,0.000000
doc_0684,anger,impulsivity,0.000000
doc_0684,anger,sadness,0.000000
doc_0684,career_progress,adverse_childhood_experiences,0.000000
doc_0684,career_progress,anger,0.000000
doc_0684,career_progress,emotional_dysregulation,0.000000
doc_0684,career_progress,exhaustion,0.000000
doc_0684,career_progress,impulsivity,0.000000
doc_0684,career_progress,sadness,0.000000
doc_0684,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0684,emotional_dysregulation,anger,0.999679
doc_0684,emotional_dysregulation,career_progress,0.000000
doc_0684,emotional_dysregulation,exhaustion,0.999797
doc_0684,emotional_dysregulation,impulsivity,0.046783
doc_0684,emotional_dysregulation,sadness,0.248435
doc_0684,exhaustion,adverse_childhood_experiences,0.000000
doc_0684,exhaustion,anger,0.000000
doc_0684,exhaustion,career_progress,0.000000
doc_0684,exhaustion,emotional_dysregulation,0.000000
doc_0684,exhaustion,impulsivity,0.000000
doc_0684,exhaustion,sadness,0.000000
doc_0684,impulsivity,adverse_childhood_experiences,0.000000
doc_0684,impulsivity,anger,0.000000
doc_0684,impulsivity,career_progress,0.000000
doc_0684,impulsivity,emotional_dysregulation,0.000000
doc_0684,impulsivity,exhaustion,0.000000
doc_0684,impulsivity,sadness,0.000000
doc_0684,sadness,adverse_childhood_experiences,0.000000
doc_0684,sadness,anger,0.000000
doc_0684,sadness,career_progress,0.000000
doc_0684,sadness,emotional_dysregulation,0.000000
doc_0684,sadness,exhaustion,0.000000
doc_0684,sadness,impulsivity,0.000000
doc_0685,adverse_childhood_experiences,career_progress,0.000000
doc_0685,adverse_childhood_experiences,depression,0.000000
doc_0685,adverse_childhood_experiences,emotional_dysregulation,0.999967
doc_0685,adverse_childhood_experiences,geographic_relocation,0.000000
doc_0685,adverse_childhood_experiences,life_stress,0.000000
doc_0685,adverse_childhood_experiences,mental_looping,0.000000
doc_0685,career_progress,adverse_childhood_experiences,0.000000
doc_0685,career_progress,depression,0.000000
doc_0685,career_progress,emotional_dysregulation,0.000000
doc_0685,career_progress,geographic_relocation,0.000000
doc_0685,career_progress,life_stress,0.000000
doc_0685,career_progress,mental_looping,0.000000
doc_0685,depression,adverse_childhood_experiences,0.000000
doc_0685,depression,career_progress,0.000000
doc_0685,depression,emotional_dysregulation,0.000000
doc_0685,depression,geographic_relocation,0.000000
doc_0685,depression,life_stress,0.000000
doc_0685,depression,mental_looping,0.000000
doc_0685,emotional_dysregulation,adverse_childhood_experiences,0.000000
doc_0685,emotional_dysregulation,career_progress,0.000000
doc_0685,emotional_dysregulation,depression,0.000000
doc_0685,emotional_dysregulation,geographic_relocation,0.000000
doc_0685,emotional_dysregulation,life_stress,0.000000
doc_0685,emotional_dysregulation,mental_looping,0.999991
doc_0685,geographic_relocation,adverse_childhood_experiences,0.000000
doc_0685,geographic_relocation,career_progress,0.000000
doc_0685,geographic_relocation,depression,0.000000
