source,target,p_edge,edge_class
loss_of_interest,mental_struggle,0.000000,low
loss_of_interest,mental_volatility,0.000000,low
loss_of_interest,need_for_control,0.000000,low
loss_of_interest,need_for_safety,0.000000,low
loss_of_interest,need_for_security,0.000000,low
loss_of_interest,negative_interactions,0.000000,low
loss_of_interest,negative_outlook_on_future,0.000000,low
loss_of_interest,negative_thought_patterns,0.000000,low
loss_of_interest,new_environment,0.000000,low
loss_of_interest,obligation_overload,0.000000,low
loss_of_interest,obligations,0.000000,low
loss_of_interest,obsessive_behavior,0.000000,low
loss_of_interest,obsessive_thinking,0.000000,low
loss_of_interest,occupation,0.000000,low
loss_of_interest,operating_capacity,0.000000,low
loss_of_interest,painting,0.000000,low
loss_of_interest,painting_miniatures,0.000000,low
loss_of_interest,parental_volatility,0.000000,low
loss_of_interest,past_shaping_present,0.000000,low
loss_of_interest,past_trauma,0.000000,low
loss_of_interest,patterned_behavior,0.000000,low
loss_of_interest,peace,0.000000,low
loss_of_interest,perceived_current_environment,0.000000,low
loss_of_interest,perceived_failure,0.000000,low
loss_of_interest,perceived_lack_of_control,0.000000,low
loss_of_interest,perceived_progress_towards_goals,0.000000,low
loss_of_interest,perception_of_world,0.000000,low
loss_of_interest,perfectionism,0.000000,low
loss_of_interest,permanent_tension,0.000000,low
loss_of_interest,perpetual_strain,0.000000,low
loss_of_interest,persistence,0.000000,low
loss_of_interest,persistent_anxiety,0.000000,low
loss_of_interest,persistent_sense_of_instability,0.000000,low
loss_of_interest,persistent_weight,0.000000,low
loss_of_interest,pessimistic_expectations,0.000000,low
loss_of_interest,physical_health,0.000000,low
loss_of_interest,physical_sensation_of_anxiety,0.000000,low
loss_of_interest,physical_symptoms,0.000000,low
loss_of_interest,planning_ineffectiveness,0.000000,low
loss_of_interest,poor_social_connections,0.000000,low
loss_of_interest,poor_work_life_balance,0.000000,low
loss_of_interest,pottery_hobby,0.000000,low
loss_of_interest,powerlessness,0.000000,low
loss_of_interest,preference_for_alone_time,0.000000,low
loss_of_interest,preoccupation_with_past,0.000000,low
loss_of_interest,pressure_handling_difficulty,0.000000,low
loss_of_interest,pressure_sensitivity,0.000000,low
loss_of_interest,productivity,0.000000,low
loss_of_interest,projected_calm,0.000000,low
loss_of_interest,reactive_behavior,0.000000,low
loss_of_interest,reflective_thinking,0.000000,low
loss_of_interest,regret,0.000000,low
loss_of_interest,relationship_stress,0.000000,low
loss_of_interest,relaxation,0.000000,low
loss_of_interest,relaxation_ability,0.000000,low
loss_of_interest,relaxation_difficulty,0.000000,low
loss_of_interest,residential_location,0.000000,low
loss_of_interest,responsibility,0.000000,low
loss_of_interest,restlessness,0.000000,low
loss_of_interest,rigid_control,0.000000,low
loss_of_interest,role_playing,0.000000,low
loss_of_interest,sadness,0.000000,low
loss_of_interest,safety_perspective,0.000000,low
loss_of_interest,schedule_management,0.000000,low
loss_of_interest,security,0.000000,low
loss_of_interest,security_concerns,0.000000,low
loss_of_interest,security_insecurity,0.000000,low
loss_of_interest,security_need,0.000000,low
loss_of_interest,self_care,0.000000,low
loss_of_interest,self_care_activity,0.000000,low
loss_of_interest,self_care_effort,0.000000,low
loss_of_interest,self_care_efforts,0.000000,low
loss_of_interest,self_control_difficulty,0.000000,low
loss_of_interest,self_criticism,0.000000,low
loss_of_interest,self_distancing,0.000000,low
loss_of_interest,self_distraction,0.000000,low
loss_of_interest,self_focus,0.000000,low
loss_of_interest,self_identification_with_past_patterns,0.000000,low
loss_of_interest,self_management,0.000000,low
loss_of_interest,self_perceived_failure,0.000000,low
loss_of_interest,self_protection,0.000000,low
loss_of_interest,self_protection_patterns,0.000000,low
loss_of_interest,self_recognition,0.000000,low
loss_of_interest,self_reconciliation,0.000000,low
loss_of_interest,self_reflection,0.000000,low
loss_of_interest,self_reliance,0.000000,low
loss_of_interest,self_sabotaging_behavior,0.000000,low
loss_of_interest,sense_of_security,0.000000,low
loss_of_interest,sleep_deprivation,0.000000,low
loss_of_interest,sleep_disturbance,0.000000,low
loss_of_interest,sleep_quality,0.000000,low
loss_of_interest,social_anxiety,0.000000,low
loss_of_interest,social_commitment,0.000000,low
loss_of_interest,social_concealment,0.000000,low
loss_of_interest,social_connection,0.000000,low
loss_of_interest,social_interaction_impact,0.000000,low
loss_of_interest,social_isolation,0.000000,low
loss_of_interest,stability,0.000000,low
loss_of_interest,stress,0.000000,low
loss_of_interest,struggle_to_find_peace,0.000000,low
loss_of_interest,struggle_with_contentment,0.000000,low
loss_of_interest,struggle_with_peace,0.000000,low
loss_of_interest,struggle_with_purpose,0.000000,low
loss_of_interest,survival_mode,0.000000,low
loss_of_interest,survival_pattern,0.000000,low
loss_of_interest,task_focus,0.000000,low
loss_of_interest,temperament,0.000000,low
loss_of_interest,therapeutic_activity,0.000000,low
loss_of_interest,time_demands,0.000000,low
loss_of_interest,time_management,0.000000,low
loss_of_interest,trauma,0.000000,low
loss_of_interest,travel,0.000000,low
loss_of_interest,trust_issues,0.000000,low
loss_of_interest,uncertainty,0.000000,low
loss_of_interest,unhealthy_coping,0.000000,low
loss_of_interest,unpredictable_outbursts,0.000000,low
loss_of_interest,unrealistic_expectations,0.000000,low
loss_of_interest,unsafe_environment,0.000000,low
loss_of_interest,unstable_emotional_state,0.000000,low
loss_of_interest,upbringing_influence_on_mood,0.000000,low
loss_of_interest,vivid_memories,0.000000,low
loss_of_interest,void_left_by_childhood,0.000000,low
loss_of_interest,volatility,0.000000,low
loss_of_interest,vulnerability,0.000000,low
loss_of_interest,work_family_obligations,0.000000,low
loss_of_interest,work_performance,0.000000,low
loss_of_interest,workplace_friction,0.000000,low
loss_of_interest,yoga_practice,0.000000,low
low_energy,adult_pressure,0.000000,low
low_energy,adverse_childhood_experiences,0.000000,low
low_energy,adverse_environmental_factors,0.000000,low
low_energy,adversity,0.000000,low
low_energy,analytical_thinking,0.000000,low
low_energy,anger,0.000000,low
low_energy,anxiety,0.000000,low
low_energy,anxiety_aftermath,0.000000,low
low_energy,anxiety_in_adult_relationships,0.000000,low
low_energy,atmosphere_management,0.000000,low
low_energy,avoidance,0.000473,low
low_energy,basic_security,0.000000,low
low_energy,behavioral_adjustment,0.000000,low
low_energy,budget_management,0.000000,low
low_energy,burden_absorption,0.000000,low
low_energy,burnout,0.000000,low
low_energy,capacity_to_engage,0.000000,low
low_energy,career_demands,0.000000,low
low_energy,career_progress,0.000000,low
low_energy,career_stress,0.000000,low
low_energy,chaos_at_home,0.000000,low
low_energy,chronic_stress,0.000000,low
low_energy,conflict_avoidance,0.000000,low
low_energy,contentment,0.000000,low
low_energy,control,0.000000,low
low_energy,coping_mechanism,0.000000,low
low_energy,creative_activity,0.000000,low
low_energy,crisis_anticipation,0.000000,low
low_energy,crisis_management,0.000000,low
low_energy,daily_grind,0.000000,low
low_energy,daily_life_balance,0.000000,low
low_energy,daily_routine,0.000000,low
low_energy,defensiveness,0.000000,low
low_energy,demands,0.000000,low
low_energy,demands_persistence,0.000000,low
low_energy,depression,0.000000,low
low_energy,desire_for_safety,0.000000,low
low_energy,desire_to_engage,0.000000,low
low_energy,dietary_changes,0.000000,low
low_energy,difficulty_functioning,0.000000,low
low_energy,difficulty_pivoting_attention,0.000000,low
low_energy,difficulty_self_regulation,0.000000,low
low_energy,disconnection_from_past_self,0.000000,low
low_energy,disconnection_from_world,0.000000,low
low_energy,distraction,0.000000,low
low_energy,eating_habits,0.000000,low
low_energy,embarrassment,0.000000,low
low_energy,emotional_bracing,0.000000,low
low_energy,emotional_breakdown,0.000000,low
low_energy,emotional_capacity,0.000000,low
low_energy,emotional_carryover,0.000000,low
low_energy,emotional_cycle,0.000000,low
low_energy,emotional_disconnection,0.000000,low
low_energy,emotional_distress,0.000000,low
low_energy,emotional_dysregulation,0.000000,low
low_energy,emotional_emptiness,0.000000,low
low_energy,emotional_energy,0.000000,low
low_energy,emotional_exhaustion,0.000000,low
low_energy,emotional_guardedness,0.000000,low
low_energy,emotional_heaviness,0.000000,low
low_energy,emotional_insecurity,0.000000,low
low_energy,emotional_instability,0.000000,low
low_energy,emotional_intensity,0.000000,low
low_energy,emotional_management,0.000000,low
low_energy,emotional_overwhelm,0.000000,low
low_energy,emotional_persistence,0.000000,low
low_energy,emotional_protection,0.000000,low
low_energy,emotional_reactivity,0.000000,low
low_energy,emotional_recovery,0.000000,low
low_energy,emotional_resilience,0.000000,low
low_energy,emotional_safety,0.000000,low
low_energy,emotional_scarring,0.000000,low
low_energy,emotional_shutdown,0.000000,low
low_energy,emotional_stability,0.000000,low
low_energy,emotional_struggle,0.000000,low
low_energy,emotional_suppression,0.000000,low
low_energy,emotional_tension,0.000000,low
low_energy,emotional_triggers,0.000000,low
low_energy,emotional_unsettledness,0.000000,low
low_energy,energy_depletion,0.000000,low
low_energy,energy_expenditure,0.000000,low
low_energy,energy_level,0.000000,low
low_energy,engagement_effort_aversion,0.000000,low
low_energy,engagement_in_hobbies,0.000000,low
low_energy,engagement_with_world,0.000000,low
low_energy,environmental_change,0.000000,low
low_energy,environmental_control,0.000000,low
low_energy,environmental_disruption,0.000000,low
low_energy,environmental_instability,0.000000,low
low_energy,environmental_safety,0.000000,low
low_energy,environmental_scanning,0.000000,low
low_energy,environmental_stress,0.000000,low
low_energy,environmental_unsafety,0.000000,low
low_energy,exercise_routine,0.000000,low
low_energy,exhaustion,0.000000,low
low_energy,external_demands,0.000000,low
low_energy,external_pressure,0.000000,low
low_energy,family_support,0.000000,low
low_energy,fear,0.000000,low
low_energy,fear_of_abandonment,0.000000,low
low_energy,fear_of_chaos,0.000000,low
low_energy,fear_of_failure,0.000000,low
low_energy,fear_of_triggering_others,0.000000,low
low_energy,fear_of_vulnerability,0.000000,low
low_energy,feeling_trapped,0.000000,low
low_energy,feeling_unsafe,0.000000,low
low_energy,feeling_unsupported,0.000000,low
low_energy,financial_stress,0.000000,low
low_energy,focus,0.000000,low
low_energy,functional_impairment,0.000000,low
low_energy,gardening_hobby,0.000000,low
low_energy,geographic_location,0.000000,low
low_energy,geographic_relocation,0.000000,low
low_energy,health_consciousness,0.000000,low
low_energy,high_alert_state,0.000000,low
low_energy,home_environmental_stress,0.000000,low
low_energy,hopelessness,0.000000,low
low_energy,impulsivity,0.000000,low
low_energy,independent_living,0.000000,low
low_energy,insecurity,0.000000,low
low_energy,instability,0.000000,low
low_energy,instability_in_early_years,0.000000,low
low_energy,internal_alarm_management,0.000000,low
low_energy,internal_conflict,0.000000,low
low_energy,internal_instability,0.000000,low
low_energy,internal_map,0.000000,low
low_energy,internal_momentum,0.000000,low
low_energy,internal_noise,0.000000,low
low_energy,internal_restlessness,0.000000,low
low_energy,internal_strain,0.000000,low
low_energy,internalized_negativity,0.000000,low
low_energy,internalized_threat_response,0.000000,low
low_energy,intrusive_thoughts,0.000000,low
low_energy,lack_of_control,0.000000,low
low_energy,lack_of_peace,0.000000,low
low_energy,lack_of_purpose,0.000000,low
low_energy,lack_of_safety,0.000000,low
low_energy,life_changes,0.000000,low
low_energy,life_demand_balance,0.000000,low
low_energy,life_demands,0.000000,low
low_energy,life_stress,0.000000,low
low_energy,living_situation,0.000000,low
low_energy,loneliness,0.000000,low
low_energy,loss_of_balance,0.000000,low
low_energy,loss_of_control,0.000000,low
low_energy,loss_of_drive,0.000000,low
low_energy,loss_of_emotional_control,0.000000,low
low_energy,loss_of_energy,0.000000,low
low_energy,loss_of_interest,0.000000,low
low_energy,marital_tension,0.000000,low
low_energy,mental_demands,0.000000,low
low_energy,mental_distraction,0.000000,low
low_energy,mental_focus,0.000000,low
low_energy,mental_load,0.000000,low
low_energy,mental_looping,0.000000,low
low_energy,mental_preoccupation,0.000000,low
low_energy,mental_rehearsal,0.000000,low
low_energy,mental_repetition,0.000000,low
low_energy,mental_rumination,0.000000,low
low_energy,mental_struggle,0.000000,low
low_energy,mental_volatility,0.000000,low
low_energy,need_for_control,0.000000,low
low_energy,need_for_safety,0.000000,low
low_energy,need_for_security,0.000000,low
low_energy,negative_interactions,0.000000,low
low_energy,negative_outlook_on_future,0.000000,low
low_energy,negative_thought_patterns,0.000000,low
low_energy,new_environment,0.000000,low
low_energy,obligation_overload,0.000000,low
low_energy,obligations,0.000000,low
low_energy,obsessive_behavior,0.000000,low
low_energy,obsessive_thinking,0.000000,low
low_energy,occupation,0.000000,low
low_energy,operating_capacity,0.000000,low
low_energy,painting,0.000000,low
low_energy,painting_miniatures,0.000000,low
low_energy,parental_volatility,0.000000,low
low_energy,past_shaping_present,0.000000,low
low_energy,past_trauma,0.000000,low
low_energy,patterned_behavior,0.000000,low
low_energy,peace,0.000000,low
low_energy,perceived_current_environment,0.000000,low
low_energy,perceived_failure,0.000000,low
low_energy,perceived_lack_of_control,0.000000,low
low_energy,perceived_progress_towards_goals,0.000000,low
low_energy,perception_of_world,0.000000,low
low_energy,perfectionism,0.000000,low
low_energy,permanent_tension,0.000000,low
low_energy,perpetual_strain,0.000000,low
low_energy,persistence,0.000000,low
low_energy,persistent_anxiety,0.000000,low
low_energy,persistent_sense_of_instability,0.000000,low
low_energy,persistent_weight,0.000000,low
low_energy,pessimistic_expectations,0.000000,low
low_energy,physical_health,0.000000,low
low_energy,physical_sensation_of_anxiety,0.000000,low
low_energy,physical_symptoms,0.000000,low
low_energy,planning_ineffectiveness,0.000000,low
low_energy,poor_social_connections,0.000000,low
low_energy,poor_work_life_balance,0.000000,low
low_energy,pottery_hobby,0.000000,low
low_energy,powerlessness,0.000000,low
low_energy,preference_for_alone_time,0.000000,low
low_energy,preoccupation_with_past,0.000000,low
low_energy,pressure_handling_difficulty,0.000000,low
low_energy,pressure_sensitivity,0.000000,low
low_energy,productivity,0.000000,low
low_energy,projected_calm,0.000000,low
low_energy,reactive_behavior,0.000000,low
low_energy,reflective_thinking,0.000000,low
low_energy,regret,0.000000,low
low_energy,relationship_stress,0.000000,low
low_energy,relaxation,0.000000,low
low_energy,relaxation_ability,0.000000,low
low_energy,relaxation_difficulty,0.000000,low
low_energy,residential_location,0.000000,low
low_energy,responsibility,0.000000,low
low_energy,restlessness,0.000000,low
low_energy,rigid_control,0.000000,low
low_energy,role_playing,0.000000,low
low_energy,sadness,0.000000,low
low_energy,safety_perspective,0.000000,low
low_energy,schedule_management,0.000000,low
low_energy,security,0.000000,low
low_energy,security_concerns,0.000000,low
low_energy,security_insecurity,0.000000,low
low_energy,security_need,0.000000,low
low_energy,self_care,0.000000,low
low_energy,self_care_activity,0.000000,low
low_energy,self_care_effort,0.000000,low
low_energy,self_care_efforts,0.000000,low
low_energy,self_control_difficulty,0.000000,low
low_energy,self_criticism,0.000000,low
low_energy,self_distancing,0.000000,low
low_energy,self_distraction,0.000000,low
low_energy,self_focus,0.000000,low
low_energy,self_identification_with_past_patterns,0.000000,low
low_energy,self_management,0.000000,low
low_energy,self_perceived_failure,0.000000,low
low_energy,self_protection,0.000000,low
low_energy,self_protection_patterns,0.000000,low
low_energy,self_recognition,0.000000,low
low_energy,self_reconciliation,0.000000,low
low_energy,self_reflection,0.000000,low
low_energy,self_reliance,0.000000,low
low_energy,self_sabotaging_behavior,0.000000,low
low_energy,sense_of_security,0.000000,low
low_energy,sleep_deprivation,0.000000,low
low_energy,sleep_disturbance,0.000000,low
low_energy,sleep_quality,0.000000,low
low_energy,social_anxiety,0.000000,low
low_energy,social_commitment,0.000000,low
low_energy,social_concealment,0.000000,low
low_energy,social_connection,0.000000,low
low_energy,social_interaction_impact,0.000000,low
low_energy,social_isolation,0.004999,low
low_energy,stability,0.000000,low
low_energy,stress,0.000000,low
low_energy,struggle_to_find_peace,0.000000,low
low_energy,struggle_with_contentment,0.000000,low
low_energy,struggle_with_peace,0.000000,low
low_energy,struggle_with_purpose,0.000000,low
low_energy,survival_mode,0.000000,low
low_energy,survival_pattern,0.000000,low
low_energy,task_focus,0.000000,low
low_energy,temperament,0.000000,low
low_energy,therapeutic_activity,0.000000,low
low_energy,time_demands,0.000000,low
low_energy,time_management,0.000000,low
low_energy,trauma,0.000000,low
low_energy,travel,0.000000,low
low_energy,trust_issues,0.000000,low
low_energy,uncertainty,0.000000,low
low_energy,unhealthy_coping,0.000000,low
low_energy,unpredictable_outbursts,0.000000,low
low_energy,unrealistic_expectations,0.000000,low
low_energy,unsafe_environment,0.000000,low
low_energy,unstable_emotional_state,0.000000,low
low_energy,upbringing_influence_on_mood,0.000000,low
low_energy,vivid_memories,0.000000,low
low_energy,void_left_by_childhood,0.000000,low
low_energy,volatility,0.000000,low
low_energy,vulnerability,0.000000,low
low_energy,work_family_obligations,0.000000,low
low_energy,work_performance,0.000000,low
low_energy,workplace_friction,0.000000,low
low_energy,yoga_practice,0.000000,low
marital_tension,adult_pressure,0.000000,low
marital_tension,adverse_childhood_experiences,0.000000,low
marital_tension,adverse_environmental_factors,0.000000,low
marital_tension,adversity,0.000000,low
marital_tension,analytical_thinking,0.000000,low
marital_tension,anger,0.000000,low
marital_tension,anxiety,0.000050,low
marital_tension,anxiety_aftermath,0.000000,low
marital_tension,anxiety_in_adult_relationships,0.000000,low
marital_tension,atmosphere_management,0.000000,low
marital_tension,avoidance,0.000000,low
marital_tension,basic_security,0.000000,low
marital_tension,behavioral_adjustment,0.000000,low
marital_tension,budget_management,0.000000,low
marital_tension,burden_absorption,0.000000,low
marital_tension,burnout,0.000000,low
marital_tension,capacity_to_engage,0.000000,low
marital_tension,career_demands,0.000000,low
marital_tension,career_progress,0.000000,low
marital_tension,career_stress,0.000000,low
marital_tension,chaos_at_home,0.000000,low
marital_tension,chronic_stress,0.000000,low
marital_tension,conflict_avoidance,0.000000,low
marital_tension,contentment,0.000000,low
marital_tension,control,0.000000,low
marital_tension,coping_mechanism,0.000000,low
marital_tension,creative_activity,0.000000,low
marital_tension,crisis_anticipation,0.000000,low
marital_tension,crisis_management,0.000000,low
marital_tension,daily_grind,0.000000,low
marital_tension,daily_life_balance,0.000000,low
marital_tension,daily_routine,0.000000,low
marital_tension,defensiveness,0.000000,low
marital_tension,demands,0.000000,low
marital_tension,demands_persistence,0.000000,low
marital_tension,depression,0.000000,low
marital_tension,desire_for_safety,0.000000,low
marital_tension,desire_to_engage,0.000000,low
marital_tension,dietary_changes,0.000000,low
marital_tension,difficulty_functioning,0.000000,low
marital_tension,difficulty_pivoting_attention,0.000000,low
marital_tension,difficulty_self_regulation,0.000000,low
marital_tension,disconnection_from_past_self,0.000000,low
marital_tension,disconnection_from_world,0.000000,low
marital_tension,distraction,0.000000,low
marital_tension,eating_habits,0.000000,low
marital_tension,embarrassment,0.000000,low
marital_tension,emotional_bracing,0.000000,low
marital_tension,emotional_breakdown,0.000000,low
marital_tension,emotional_capacity,0.000000,low
marital_tension,emotional_carryover,0.000000,low
marital_tension,emotional_cycle,0.000000,low
marital_tension,emotional_disconnection,0.000000,low
marital_tension,emotional_distress,0.000000,low
marital_tension,emotional_dysregulation,0.000000,low
marital_tension,emotional_emptiness,0.000000,low
marital_tension,emotional_energy,0.000000,low
marital_tension,emotional_exhaustion,0.000000,low
marital_tension,emotional_guardedness,0.000000,low
marital_tension,emotional_heaviness,0.000000,low
marital_tension,emotional_insecurity,0.000000,low
marital_tension,emotional_instability,0.000000,low
marital_tension,emotional_intensity,0.000000,low
marital_tension,emotional_management,0.000000,low
marital_tension,emotional_overwhelm,0.000000,low
marital_tension,emotional_persistence,0.000000,low
marital_tension,emotional_protection,0.000000,low
marital_tension,emotional_reactivity,0.000000,low
marital_tension,emotional_recovery,0.000000,low
marital_tension,emotional_resilience,0.000000,low
marital_tension,emotional_safety,0.000000,low
marital_tension,emotional_scarring,0.000000,low
marital_tension,emotional_shutdown,0.000000,low
marital_tension,emotional_stability,0.000000,low
marital_tension,emotional_struggle,0.000000,low
marital_tension,emotional_suppression,0.000000,low
marital_tension,emotional_tension,0.000000,low
marital_tension,emotional_triggers,0.000000,low
marital_tension,emotional_unsettledness,0.000000,low
marital_tension,energy_depletion,0.000000,low
marital_tension,energy_expenditure,0.000000,low
marital_tension,energy_level,0.000000,low
marital_tension,engagement_effort_aversion,0.000000,low
marital_tension,engagement_in_hobbies,0.000000,low
marital_tension,engagement_with_world,0.000000,low
marital_tension,environmental_change,0.000000,low
marital_tension,environmental_control,0.000000,low
marital_tension,environmental_disruption,0.000000,low
marital_tension,environmental_instability,0.000000,low
marital_tension,environmental_safety,0.000000,low
marital_tension,environmental_scanning,0.000000,low
marital_tension,environmental_stress,0.000000,low
marital_tension,environmental_unsafety,0.000000,low
marital_tension,exercise_routine,0.000000,low
marital_tension,exhaustion,0.000000,low
marital_tension,external_demands,0.000000,low
marital_tension,external_pressure,0.000000,low
marital_tension,family_support,0.000000,low
marital_tension,fear,0.000000,low
marital_tension,fear_of_abandonment,0.000000,low
marital_tension,fear_of_chaos,0.000000,low
marital_tension,fear_of_failure,0.000000,low
marital_tension,fear_of_triggering_others,0.000000,low
marital_tension,fear_of_vulnerability,0.000000,low
marital_tension,feeling_trapped,0.000000,low
marital_tension,feeling_unsafe,0.000000,low
marital_tension,feeling_unsupported,0.000000,low
marital_tension,financial_stress,0.000000,low
marital_tension,focus,0.000000,low
marital_tension,functional_impairment,0.000000,low
marital_tension,gardening_hobby,0.000000,low
marital_tension,geographic_location,0.000000,low
marital_tension,geographic_relocation,0.000000,low
marital_tension,health_consciousness,0.000000,low
marital_tension,high_alert_state,0.000000,low
marital_tension,home_environmental_stress,0.000000,low
marital_tension,hopelessness,0.000000,low
marital_tension,impulsivity,0.000000,low
marital_tension,independent_living,0.000000,low
marital_tension,insecurity,0.000000,low
marital_tension,instability,0.000000,low
marital_tension,instability_in_early_years,0.000000,low
marital_tension,internal_alarm_management,0.000000,low
marital_tension,internal_conflict,0.000000,low
marital_tension,internal_instability,0.000000,low
marital_tension,internal_map,0.000000,low
marital_tension,internal_momentum,0.000000,low
marital_tension,internal_noise,0.000000,low
marital_tension,internal_restlessness,0.000000,low
marital_tension,internal_strain,0.000000,low
marital_tension,internalized_negativity,0.000000,low
marital_tension,internalized_threat_response,0.000000,low
marital_tension,intrusive_thoughts,0.000000,low
marital_tension,lack_of_control,0.000000,low
marital_tension,lack_of_peace,0.000000,low
marital_tension,lack_of_purpose,0.000000,low
marital_tension,lack_of_safety,0.000000,low
marital_tension,life_changes,0.000000,low
marital_tension,life_demand_balance,0.000000,low
marital_tension,life_demands,0.000000,low
marital_tension,life_stress,0.000561,low
marital_tension,living_situation,0.000000,low
marital_tension,loneliness,0.000000,low
marital_tension,loss_of_balance,0.000000,low
marital_tension,loss_of_control,0.000000,low
marital_tension,loss_of_drive,0.000000,low
marital_tension,loss_of_emotional_control,0.000000,low
marital_tension,loss_of_energy,0.000000,low
marital_tension,loss_of_interest,0.000000,low
marital_tension,low_energy,0.000000,low
marital_tension,mental_demands,0.000000,low
marital_tension,mental_distraction,0.000000,low
marital_tension,mental_focus,0.000000,low
marital_tension,mental_load,0.000000,low
marital_tension,mental_looping,0.000000,low
marital_tension,mental_preoccupation,0.000000,low
marital_tension,mental_rehearsal,0.000000,low
marital_tension,mental_repetition,0.000000,low
marital_tension,mental_rumination,0.000000,low
marital_tension,mental_struggle,0.000000,low
marital_tension,mental_volatility,0.000000,low
marital_tension,need_for_control,0.000000,low
marital_tension,need_for_safety,0.000000,low
marital_tension,need_for_security,0.000000,low
marital_tension,negative_interactions,0.000000,low
marital_tension,negative_outlook_on_future,0.000000,low
marital_tension,negative_thought_patterns,0.000000,low
marital_tension,new_environment,0.000000,low
marital_tension,obligation_overload,0.000000,low
marital_tension,obligations,0.000000,low
marital_tension,obsessive_behavior,0.000000,low
marital_tension,obsessive_thinking,0.000000,low
marital_tension,occupation,0.000000,low
marital_tension,operating_capacity,0.000000,low
marital_tension,painting,0.000000,low
marital_tension,painting_miniatures,0.000000,low
marital_tension,parental_volatility,0.000000,low
marital_tension,past_shaping_present,0.000000,low
marital_tension,past_trauma,0.000000,low
marital_tension,patterned_behavior,0.000000,low
marital_tension,peace,0.000000,low
marital_tension,perceived_current_environment,0.000000,low
marital_tension,perceived_failure,0.000000,low
marital_tension,perceived_lack_of_control,0.000000,low
marital_tension,perceived_progress_towards_goals,0.000000,low
marital_tension,perception_of_world,0.000000,low
marital_tension,perfectionism,0.000000,low
marital_tension,permanent_tension,0.000000,low
marital_tension,perpetual_strain,0.000000,low
marital_tension,persistence,0.000000,low
marital_tension,persistent_anxiety,0.000000,low
marital_tension,persistent_sense_of_instability,0.000000,low
marital_tension,persistent_weight,0.000000,low
marital_tension,pessimistic_expectations,0.000000,low
marital_tension,physical_health,0.000000,low
marital_tension,physical_sensation_of_anxiety,0.000000,low
marital_tension,physical_symptoms,0.000000,low
marital_tension,planning_ineffectiveness,0.000000,low
marital_tension,poor_social_connections,0.000000,low
marital_tension,poor_work_life_balance,0.000000,low
marital_tension,pottery_hobby,0.000000,low
marital_tension,powerlessness,0.000000,low
marital_tension,preference_for_alone_time,0.000000,low
marital_tension,preoccupation_with_past,0.000000,low
marital_tension,pressure_handling_difficulty,0.000000,low
marital_tension,pressure_sensitivity,0.000000,low
marital_tension,productivity,0.000000,low
marital_tension,projected_calm,0.000000,low
marital_tension,reactive_behavior,0.000000,low
marital_tension,reflective_thinking,0.000000,low
marital_tension,regret,0.000000,low
marital_tension,relationship_stress,0.000000,low
marital_tension,relaxation,0.000000,low
marital_tension,relaxation_ability,0.000000,low
marital_tension,relaxation_difficulty,0.000000,low
marital_tension,residential_location,0.000000,low
marital_tension,responsibility,0.000000,low
marital_tension,restlessness,0.000000,low
marital_tension,rigid_control,0.000000,low
marital_tension,role_playing,0.000000,low
marital_tension,sadness,0.000000,low
marital_tension,safety_perspective,0.000000,low
marital_tension,schedule_management,0.000000,low
marital_tension,security,0.000000,low
marital_tension,security_concerns,0.000000,low
marital_tension,security_insecurity,0.000000,low
marital_tension,security_need,0.000000,low
marital_tension,self_care,0.000000,low
marital_tension,self_care_activity,0.000000,low
marital_tension,self_care_effort,0.000000,low
marital_tension,self_care_efforts,0.000000,low
marital_tension,self_control_difficulty,0.000000,low
marital_tension,self_criticism,0.000000,low
marital_tension,self_distancing,0.000000,low
marital_tension,self_distraction,0.000000,low
marital_tension,self_focus,0.000000,low
marital_tension,self_identification_with_past_patterns,0.000000,low
marital_tension,self_management,0.000000,low
marital_tension,self_perceived_failure,0.000000,low
marital_tension,self_protection,0.000000,low
marital_tension,self_protection_patterns,0.000000,low
marital_tension,self_recognition,0.000000,low
marital_tension,self_reconciliation,0.000000,low
marital_tension,self_reflection,0.000000,low
marital_tension,self_reliance,0.000000,low
marital_tension,self_sabotaging_behavior,0.000000,low
marital_tension,sense_of_security,0.000000,low
marital_tension,sleep_deprivation,0.000000,low
marital_tension,sleep_disturbance,0.000000,low
marital_tension,sleep_quality,0.000000,low
marital_tension,social_anxiety,0.000000,low
marital_tension,social_commitment,0.000000,low
marital_tension,social_concealment,0.000000,low
marital_tension,social_connection,0.000000,low
marital_tension,social_interaction_impact,0.000000,low
marital_tension,social_isolation,0.000000,low
marital_tension,stability,0.000000,low
marital_tension,stress,0.000000,low
marital_tension,struggle_to_find_peace,0.000000,low
marital_tension,struggle_with_contentment,0.000000,low
marital_tension,struggle_with_peace,0.000000,low
marital_tension,struggle_with_purpose,0.000000,low
marital_tension,survival_mode,0.000000,low
marital_tension,survival_pattern,0.000000,low
marital_tension,task_focus,0.000000,low
marital_tension,temperament,0.000000,low
marital_tension,therapeutic_activity,0.000000,low
marital_tension,time_demands,0.000000,low
marital_tension,time_management,0.000000,low
marital_tension,trauma,0.000000,low
marital_tension,travel,0.000000,low
marital_tension,trust_issues,0.000000,low
marital_tension,uncertainty,0.000000,low
marital_tension,unhealthy_coping,0.000000,low
marital_tension,unpredictable_outbursts,0.000000,low
marital_tension,unrealistic_expectations,0.000000,low
marital_tension,unsafe_environment,0.000000,low
